title,Unnamed: 0,genre_ids,id,original_language,popularity,release_date,vote_average,vote_count
LEGO: The Adventures of Clutch Powers,313,"[28, 12, 16, 10751]",33427,en,7.039,2010-01-01,5.5,41
Rien à déclarer,314,[35],52077,fr,6.978,2010-12-20,5.8,602
Harriet the Spy: Blog Wars,315,"[35, 18, 10751, 10770]",49350,en,6.896,2010-03-25,4.7,127
Temple Grandin,316,[18],33602,en,6.875,2010-02-06,7.8,173
Red Riding: In the Year of Our Lord 1974,317,"[53, 9648, 80, 18]",291081,en,6.871,2010-02-05,6.8,99
Across the Line: The Exodus of Charlie Wright,318,"[18, 28, 53, 80]",51823,en,6.8629999999999995,2010-12-29,5.9,19
Death at a Funeral,319,[35],34803,en,6.862,2010-04-15,5.7,439
The Rig,320,"[28, 27, 878, 53]",46368,en,6.856,2010-10-05,3.7,39
Shanghai,321,"[18, 9648, 10749]",38407,en,6.824,2010-10-02,6.1,80
Space Chimps 2: Zartog Strikes Back,322,"[16, 10751]",45662,en,6.792000000000001,2010-05-26,4.6,50
How Do You Know,323,"[35, 18, 10749]",42888,en,6.752999999999999,2010-12-17,5.1,453
孔子,324,"[18, 36]",34182,zh,6.706,2010-03-18,5.9,45
Triassic Attack,325,"[27, 878, 10770]",95547,en,6.706,2010-11-27,3.2,22
Tiny Furniture,326,"[10749, 35, 18]",47607,en,6.695,2010-11-12,5.9,82
Stomp the Yard 2: Homecoming,327,"[18, 10402]",33473,en,6.684,2010-10-10,4.7,48
Scared Shrekless,328,"[16, 35]",48466,en,6.682,2010-10-28,6.2,177
О чём говорят мужчины,329,[35],35428,ru,6.675,2010-11-11,7.7,71
Happythankyoumoreplease,330,"[35, 10749, 18]",47218,en,6.645,2010-01-20,6.5,148
Why Did I Get Married Too?,331,"[35, 10749]",35688,en,6.636,2010-04-02,5.9,49
YellowBrickRoad,332,"[27, 53]",47386,en,6.635,2010-01-23,4.9,75
Dinner for Schmucks,333,[35],38778,en,6.632000000000001,2010-07-30,5.6,920
Sundays at Tiffany's,334,"[18, 10749]",60695,en,6.629,2010-12-06,6.5,43
And Soon the Darkness,335,"[27, 53, 80, 9648]",33107,en,6.606,2010-12-17,5.2,197
Firebreather,336,"[12, 14, 16, 28, 53, 878, 10751]",50337,en,6.591,2010-11-24,6.2,33
Crazy on the Outside,337,"[35, 10749]",35458,en,6.579,2010-01-08,5.4,48
Carlos,338,"[80, 18, 53, 36]",43434,en,6.568,2010-10-11,7.0,87
Free Willy: Escape from Pirate's Cove,339,"[18, 10751, 12]",34751,en,6.568,2010-03-23,5.2,61
Cosa voglio di più,340,"[35, 18, 10749]",36956,it,6.53,2010-06-06,5.6,49
The Prince & Me 4: The Elephant Adventure,341,"[35, 10749]",36515,en,6.523,2010-03-23,5.5,37
Inception: The Cobol Job,342,"[16, 28, 53, 878]",64956,en,6.516,2010-12-07,7.4,227
Beautiful Kate,343,"[9648, 18]",29483,en,6.481,2010-01-08,6.1,29
Super Hybrid,344,[27],69270,en,6.474,2010-01-01,5.1,35
Gasland,345,[99],40663,en,6.468,2010-01-24,7.5,80
Mega Piranha,346,"[28, 12, 27, 878]",39522,en,6.457000000000001,2010-04-10,2.9,78
Chain Letter,347,"[27, 53]",38033,en,6.44,2010-10-01,4.1,63
Dog Pound,348,[18],43920,en,6.428,2010-04-24,7.6,177
The Joneses,349,"[35, 18]",41479,en,6.4239999999999995,2010-04-16,6.2,312
Red Riding: In the Year of Our Lord 1983,350,"[53, 80, 18, 9648]",291092,en,6.422999999999999,2010-02-05,7.0,70
Lake Placid 3,351,"[27, 28, 878, 53]",44037,en,6.4110000000000005,2010-08-21,4.4,68
I'm Still Here,352,"[10402, 35, 18]",43939,en,6.386,2010-09-10,6.0,179
The Boy Who Cried Werewolf,353,"[10751, 14, 27, 10770]",48186,en,6.372000000000001,2010-10-22,6.0,123
Hubble 3D,354,[99],44992,en,6.346,2010-03-19,7.1,54
Jesse Stone: No Remorse,355,"[18, 53, 80, 9648]",43263,en,6.324,2010-05-09,6.8,34
"Ultramarines: A Warhammer 40,000 Movie",356,"[16, 878]",52010,en,6.322,2010-12-10,5.2,50
Groupies bleiben nicht zum Frühstück,357,"[10749, 35]",60809,de,6.32,2010-10-10,6.9,104
レイトン教授と永遠の歌姫,358,"[10751, 16]",41066,ja,6.308,2010-12-31,7.7,78
Altitude,359,"[27, 28, 53, 878]",44678,en,6.305,2010-10-10,4.9,119
Extraordinary Measures,360,[18],27569,en,6.3,2010-01-21,6.3,153
The Tempest,361,"[18, 14]",44638,en,6.3,2010-12-10,5.8,52
Tokyo Mater,362,"[16, 35]",24328,en,6.29,2008-12-12,6.0,41
Les Femmes du 6e étage,363,[35],57243,fr,6.281000000000001,2010-12-20,6.7,183
Red Hill,364,"[28, 53, 37]",45569,en,6.269,2010-11-05,6.1,79
White Material,365,[18],46207,fr,6.2620000000000005,2010-11-19,7.1,57
Den Brother,366,"[10770, 10751]",46064,en,6.234,2010-08-13,6.0,56
Max Manus,367,"[18, 36, 10752]",13752,no,6.23,2010-09-03,7.1,114
Cemetery Junction,368,"[18, 35]",36801,en,6.225,2010-08-17,6.6,116
You Will Meet a Tall Dark Stranger,369,"[35, 18, 10749]",38031,en,6.209,2010-05-23,5.8,431
Milf,370,[35],47407,en,6.1979999999999995,2010-10-17,4.1,41
Coursier,371,"[35, 28, 80]",40194,fr,6.195,2010-02-24,4.9,74
Love Ranch,372,[18],39845,en,6.185,2010-06-30,6.1,28
Sintel,373,"[16, 14]",45745,en,6.157,2010-09-30,7.6,99
Terkel i knibe,374,"[16, 35]",10797,da,6.135,2010-03-26,6.4,39
De vrais mensonges,375,"[35, 10749]",51072,fr,6.0920000000000005,2010-12-21,5.8,70
The Perfect Host,376,"[35, 53, 80]",66195,en,6.087999999999999,2010-07-01,6.3,217
"Waiting for ""Superman""",377,[99],39440,en,6.068,2010-09-24,7.0,70
Kites,378,"[18, 28, 10749]",37737,hi,6.058,2010-05-21,5.8,67
Kaboom,379,"[18, 878, 35, 9648]",46837,en,6.0520000000000005,2010-10-06,5.7,175
Boy Wonder,380,"[28, 80, 18, 53]",80188,en,6.0360000000000005,2010-08-12,6.6,77
Leaves of Grass,381,"[35, 80, 53]",12834,en,5.996,2010-09-17,6.0,214
Five Minarets in New York,382,[18],51794,en,5.994,2010-11-17,5.7,49
L'Âge de raison,383,"[35, 10749]",51090,fr,5.982,2010-07-28,5.3,64
Birdemic: Shock and Terror,384,"[27, 878]",40016,en,5.961,2010-02-27,2.0,152
Please Give,385,"[35, 18]",40247,en,5.945,2010-01-22,6.3,81
Skateland,386,[18],54602,en,5.938,2011-05-13,5.4,16
Cropsey,387,"[9648, 99, 27, 80]",56811,en,5.925,2009-04-25,6.0,90
Guzaarish,388,"[18, 10749]",41518,hi,5.919,2010-11-19,7.6,52
Giallo,389,"[80, 27, 9648, 53]",29159,it,5.854,2010-03-13,4.0,64
A Dangerous Man,390,"[80, 28, 12, 53]",28465,en,5.853,2010-02-09,5.1,53
Gurotesuku,391,"[27, 53]",27297,ja,5.827999999999999,2010-07-16,5.3,69
FRED: The Movie,392,"[35, 10751, 10770]",45839,en,5.807,2010-09-18,5.0,81
Repeaters,393,"[878, 53, 18, 9648]",71700,en,5.801,2010-04-22,5.7,75
Scooby-Doo! Abracadabra-Doo,394,"[16, 35, 10751, 9648, 14]",32916,en,5.787000000000001,2010-02-16,6.8,58
Scrat's Continental Crack-Up,395,[16],55692,en,5.784,2010-12-25,6.9,67
The Keeper,396,"[28, 53]",26583,en,5.779,2010-01-19,5.3,42
High School,397,[35],27584,en,5.7620000000000005,2010-06-03,5.8,68
Amer,398,"[53, 27]",43950,fr,5.749,2010-04-02,6.6,59
"My Son, My Son, What Have Ye Done",399,"[80, 18, 53]",44027,en,5.74,2010-04-24,6.1,85
狼牙,400,[28],26010,cn,5.716,2010-12-28,6.2,33
Freakonomics,401,[99],43942,en,5.705,2010-10-01,6.6,57
Rare Exports,402,[14],48395,fi,5.704,2010-12-03,6.5,233
Hunt to Kill,403,"[28, 12, 53]",46713,en,5.672999999999999,2010-11-06,5.1,60
DC Showcase: Jonah Hex,404,"[16, 28, 37]",41988,en,5.646,2010-07-27,6.8,38
The Clinic,405,"[9648, 27, 53, 80]",57749,en,5.62,2010-10-10,5.2,59
When You're Strange,406,"[99, 10402]",37659,en,5.582000000000001,2010-04-09,7.6,85
Les 7 jours du talion,407,"[18, 27, 53]",39681,fr,5.575,2010-07-28,6.3,76
The Cry of the Owl,408,[18],18530,en,5.572,2010-03-12,5.6,46
Balada triste de trompeta,409,"[28, 18, 53]",56812,es,5.5520000000000005,2011-08-19,6.7,177
Red Riding: In the Year of Our Lord 1980,410,"[53, 80, 18, 9648]",291084,en,5.499,2010-02-05,7.1,73
Bébés,411,[99],44737,fr,5.45,2010-05-07,7.0,77
Home Makeover,412,"[16, 35, 10751]",54553,en,5.45,2010-12-13,6.9,89
Friendship!,413,[35],35217,de,5.442,2010-01-14,6.6,76
Nude Nuns with Big Guns,414,"[53, 28, 35]",52208,en,5.428999999999999,2010-09-24,4.2,55
Sherlock Holmes,415,"[14, 18, 27, 28, 53, 9648]",33555,en,5.39,2010-01-26,5.6,53
Happy People: A Year in the Taiga,416,[99],89704,en,5.38,2010-09-03,7.7,65
उड़ान,417,[18],45316,hi,5.376,2010-06-17,7.2,83
Wild Things: Foursome,418,"[80, 18, 9648]",37708,en,5.371,2010-06-01,5.0,36
2001 Maniacs: Field of Screams,419,"[35, 27]",40912,en,5.364,2010-07-20,4.0,31
El Materdor,420,[16],39030,en,5.352,2010-11-02,5.7,24
An Invisible Sign,421,"[10751, 18, 10749, 35]",59435,en,5.3420000000000005,2010-10-06,5.1,58
時をかける少女,422,[12],54770,ja,5.319,2010-09-12,6.3,26
A Horrible Way to Die,423,"[27, 53, 18]",44950,en,5.316,2010-11-06,5.2,36
Christmas Cupid,424,"[10770, 14, 35, 10749, 10751]",52060,en,5.281000000000001,2010-12-12,5.8,107
गोलमाल 3,425,"[35, 10751]",44978,hi,5.278,2010-11-05,5.4,34
Vincere,426,"[18, 36]",30239,it,5.254,2010-03-19,6.5,54
Dinocroc vs. Supergator,427,"[27, 878]",44809,en,5.247000000000001,2010-06-26,4.0,22
Princess Ka'iulani,428,[18],39806,en,5.239,2010-05-14,5.1,22
Father of Invention,429,"[35, 18]",35221,en,5.2379999999999995,2010-02-14,5.4,70
Virginia,430,[18],102639,en,5.236000000000001,2010-05-18,5.8,24
Der Knochenmann,431,"[80, 53, 35]",21467,de,5.223,2010-02-24,7.3,43
Sinners and Saints,432,"[28, 80, 53]",66193,en,5.223,2010-06-30,5.6,42
Every Day,433,"[18, 35, 10749]",45077,en,5.22,2010-01-14,5.5,46
Locked Down,434,"[28, 18, 53]",49261,en,5.2,2010-11-09,4.1,15
Essential Killing,435,"[53, 10752]",48243,en,5.1770000000000005,2010-11-20,5.7,73
The Reef,436,"[18, 27, 53]",49787,en,5.172999999999999,2010-05-15,5.6,264
Plan B,437,"[35, 18, 10749]",44282,es,5.164,2010-01-12,7.2,45
The Pregnancy Pact,438,[18],56968,en,5.162000000000001,2010-01-23,4.8,78
Barry Munday,439,"[35, 18, 10749]",44594,en,5.141,2010-03-13,6.0,37
Hole in One,440,[35],45781,en,5.105,2010-09-12,3.9,54
The Making of The Walking Dead,441,[99],241829,en,5.084,2010-07-31,8.0,82
Bloodworth,442,"[18, 10749]",67198,en,5.0760000000000005,2010-02-06,6.3,18
The Good Witch's Gift,443,"[18, 10751, 14]",61005,en,5.071000000000001,2010-10-24,6.9,37
The Extra Man,444,[35],47088,en,5.056,2010-08-01,5.9,46
Moon Mater,445,"[16, 35]",148608,en,5.0360000000000005,2010-11-02,5.7,18
Our Family Wedding,446,[35],34563,en,5.025,2010-03-12,5.5,57
На игре 2: Новый уровень,447,"[28, 878]",37851,ru,5.006,2010-11-11,5.2,21
Icarus,448,"[28, 18, 53]",35402,en,5.002,2010-09-10,5.2,42
Crime d'amour,449,"[53, 80, 9648]",53404,fr,4.99,2010-09-09,6.5,45
Once Fallen,450,"[18, 28, 80]",44862,en,4.963,2010-11-02,4.8,14
The Perfect Game,451,"[18, 10751]",56601,en,4.958,2010-04-16,6.3,44
Как я провёл этим летом,452,"[18, 53]",38325,ru,4.92,2010-11-11,6.1,52
Flicka 2,453,"[12, 18]",37932,en,4.899,2010-05-04,5.9,48
Stag Night,454,"[28, 27, 53]",24421,en,4.8919999999999995,2010-10-11,4.8,34
Red: Werewolf Hunter,455,"[14, 27, 28, 53]",48871,en,4.89,2010-10-30,4.2,31
Gun,456,"[28, 53]",51250,en,4.873,2010-06-10,5.5,45
I'm Here,457,[18],37058,en,4.851,2010-03-01,7.2,82
Lost Boys: The Thirst,458,"[28, 12, 35, 27]",46812,en,4.851,2010-10-05,5.3,61
The Virginity Hit,459,[35],42889,en,4.834,2010-09-10,4.6,35
Group Sex,460,"[35, 10749]",44221,en,4.8,2010-08-24,5.4,34
Różyczka,461,"[36, 18, 10749]",45822,pl,4.743,2010-04-04,7.0,16
Неадекватные люди,462,"[35, 10749, 18]",57209,ru,4.7010000000000005,2010-12-20,7.2,35
Khatta Meetha,463,"[35, 18]",44565,hi,4.677,2010-07-23,4.9,21
Broderskab,464,[18],25541,da,4.648,2010-04-08,7.5,35
Ice Quake,465,"[53, 878, 28]",62989,en,4.635,2010-12-11,4.2,32
Любовь в большом городе 2,466,"[35, 10749]",47812,ru,4.604,2010-11-11,5.7,12
Listen to Your Heart,467,"[18, 10402, 10749]",48373,en,4.602,2010-08-14,7.6,59
Deadly Impact,468,"[18, 28, 53]",36147,en,4.588,2010-04-20,4.7,20
Jack Goes Boating,469,"[35, 18, 10749]",43943,en,4.587,2010-09-23,6.1,57
Carancho,470,"[53, 18, 10749, 80]",47261,es,4.553999999999999,2011-02-11,6.6,59
Farewell Mr. Kringle,471,[10749],144256,en,4.539,2010-12-04,6.4,10
Monster Truck Mater,472,[16],148605,en,4.494,2010-07-30,5.6,23
इश्क़िया,473,"[53, 35]",33556,hi,4.48,2010-01-29,6.4,30
How to Make Love to a Woman,474,"[35, 10749]",40722,en,4.459,2010-07-13,4.6,26
The Infidel,475,"[35, 18]",42171,en,4.434,2010-05-01,6.0,59
Wake,476,"[35, 18, 10749]",37665,en,4.39,2009-02-25,4.8,23
En ganske snill mann,477,"[35, 80, 18]",31035,no,4.381,2010-10-01,6.3,43
My Girlfriend's Boyfriend,478,[35],46198,en,4.378,2010-04-22,5.9,68
Sykt lykkelig,479,"[18, 35, 10749]",46147,no,4.32,2010-12-20,6.2,18
Тёмный мир,480,"[14, 9648, 53]",51273,ru,4.319,2010-11-11,4.3,24
Luster,481,[18],66111,en,4.309,2010-12-12,5.1,7
Rammbock,482,"[27, 53]",49901,de,4.302,2010-09-09,6.0,59
Bear,483,"[27, 28, 53]",44224,en,4.288,2010-01-01,3.5,9
The River Why,484,"[18, 10749]",11403,en,4.282,2010-04-09,5.7,31
Чужая,485,"[18, 28]",38186,ru,4.274,2010-11-11,6.7,11
Anjaana Anjaani,486,"[35, 18, 10402, 10749]",44566,hi,4.265,2010-10-01,6.1,47
Letters to God,487,"[18, 10751]",35691,en,4.242,2010-04-09,6.9,71
Abandoned,488,"[18, 9648, 53]",43642,en,4.2330000000000005,2010-08-24,4.8,65
The Six Wives of Henry Lefay,489,[35],29919,en,4.203,2010-10-19,5.3,40
DC Showcase: Green Arrow,490,"[16, 12]",46718,en,4.2,2010-09-28,7.2,54
Never Sleep Again: The Elm Street Legacy,491,[99],37757,en,4.197,2010-05-04,8.2,63
Love and Distrust,492,"[10749, 18]",48798,en,4.196000000000001,2010-11-02,4.7,16
The Wildest Dream,493,[99],59248,en,4.194,2010-08-06,7.2,20
Beatdown,494,"[12, 28, 53]",44745,en,4.1930000000000005,2010-08-31,5.1,13
Miss Nobody,495,"[80, 35]",51875,en,4.145,2010-06-10,4.9,20
The Terror Experiment,496,"[27, 28, 53]",68212,en,4.145,2010-01-01,4.4,14
Кандагар,497,"[18, 28]",34586,ru,4.14,2010-02-11,6.7,19
Bill Burr: Let It Go,498,[35],46967,en,4.138,2010-09-18,7.9,44
Malice in Wonderland,499,"[14, 18, 28, 53, 80, 878, 10749]",32407,en,4.0969999999999995,2010-04-16,5.7,28
Dinoshark,500,"[27, 878]",35074,en,4.084,2010-01-01,4.2,21
Три богатыря и Шамаханская царица,501,"[16, 10751, 35, 12]",52939,ru,4.081,2010-12-31,5.9,30
Coco Chanel & Igor Stravinsky,502,"[18, 10749]",38984,fr,4.0569999999999995,2010-04-25,6.3,50
The Daisy Chain,503,"[27, 53]",37196,en,4.047,2010-04-13,5.2,35
Middle of Nowhere,504,"[35, 18]",19688,en,4.046,2010-07-13,5.9,35
డార్లింగ్,505,"[18, 10749]",63414,te,4.029,2010-04-23,4.9,8
Mein Führer - Die wirklich wahrste Wahrheit über Adolf Hitler,506,"[10752, 35, 18]",6172,de,4.018,2010-01-19,5.2,38
Airline Disaster,507,"[28, 12, 53]",41409,en,3.985,2010-06-29,3.2,15
Bitter Feast,508,"[27, 53]",52817,en,3.9730000000000003,2010-07-08,5.4,27
Wrong Side of Town,509,"[28, 80]",32845,en,3.969,2010-02-23,5.2,25
Белка и Стрелка. Звёздные собаки,510,"[10751, 16]",36696,ru,3.952,2010-04-03,5.5,17
Ceremony,511,"[35, 10749]",55246,en,3.952,2010-10-08,5.2,33
Legendary,512,[18],43922,en,3.948,2010-09-10,6.4,50
The Stranger,513,"[28, 53]",38166,en,3.948,2010-06-01,5.0,29
君に届け,514,"[10749, 18]",59944,ja,3.9,2010-11-11,6.5,37
Vorstadtkrokodile 2,515,"[10751, 12]",36085,de,3.9,2010-06-15,6.4,30
I Hate Luv Storys,516,"[35, 18, 10749]",40777,hi,3.867,2010-06-30,6.1,51
Наша Russia: Яйца судьбы,517,[],31059,ru,3.867,2010-01-21,4.3,25
ホッタラケの島 遥と魔法の鏡,518,"[12, 16]",39544,ja,3.863,2010-02-27,6.7,18
DC Showcase: The Spectre,519,"[16, 80, 9648]",38180,en,3.844,2010-04-23,6.4,36
The People vs. George Lucas,520,[99],75311,en,3.8289999999999997,2010-03-14,6.4,49
Christmas Mail,521,"[35, 10751]",76706,en,3.793,2010-12-01,5.4,29
Heavy Metal Mater,522,[16],148607,en,3.787,2010-11-02,5.7,19
As Good As Dead,523,"[28, 12, 53]",35656,en,3.765,2010-01-25,4.8,15
Hunter Prey,524,"[878, 53]",41360,en,3.738,2010-05-01,5.6,51
Monte Walsh,525,[37],71244,en,3.728,1970-10-07,6.3,20
The Best and the Brightest,526,[35],59419,en,3.728,2010-01-01,4.5,11
Waste Land,527,[99],46689,en,3.707,2010-01-24,7.7,51
Le quattro volte,528,[18],57389,it,3.702,2010-05-28,7.6,45
Coyote Falls,529,"[16, 35]",48740,en,3.69,2010-07-30,7.3,24
Frankie & Alice,530,"[18, 53]",55061,en,3.69,2014-04-04,5.7,43
L'Autre monde,531,"[18, 53]",49001,fr,3.681,2010-11-11,5.8,37
ExTerminators,532,"[35, 18]",25891,en,3.66,2010-11-02,5.5,56
All About Evil,533,[27],70448,en,3.659,2010-05-01,5.6,30
Mères et filles,534,"[35, 18]",59957,fr,3.655,2009-10-15,6.4,15
鉄男 THE BULLET MAN,535,"[28, 878, 27, 53]",52034,ja,3.6439999999999997,2010-04-25,5.7,32
Tournée,536,"[18, 35]",41273,fr,3.635,2010-06-30,6.8,37
Lifted,537,"[18, 10751]",75910,en,3.625,2010-08-13,7.3,18
Order of Chaos,538,[53],35004,en,3.613,2010-01-01,4.4,12
Rock Slyde,539,[35],44647,en,3.5980000000000003,2010-05-01,6.1,13
Tick Tock Tale,540,[16],352812,en,3.5869999999999997,2010-06-10,8.0,39
First Dog,541,"[10751, 35, 18]",57517,en,3.585,2010-10-22,6.2,17
Tracker,542,"[28, 18, 53, 12]",62255,en,3.5810000000000004,2010-09-12,6.7,29
RSC Live: Hamlet,543,[18],28238,en,3.549,2010-05-04,7.7,37
Beneath the Dark,544,"[18, 53]",49004,en,3.531,2010-11-05,4.9,21
वीर,545,"[28, 10749]",30886,hi,3.5260000000000002,2010-01-22,5.7,24
Meteor Apocalypse,546,"[28, 878, 53]",41997,en,3.513,2010-02-23,3.8,12
Is It Just Me?,547,"[18, 35, 10749]",54532,en,3.51,2010-01-15,6.1,34
Prep & Landing Stocking Stuffer: Operation: Secret Santa,548,"[16, 10751]",88212,en,3.5010000000000003,2010-12-07,6.7,42
The Killing Jar,549,"[18, 53, 9648]",43754,en,3.4960000000000004,2010-03-19,5.7,27
Край,550,"[10749, 12, 18, 36]",47557,ru,3.49,2010-11-11,6.0,21
Triple Dog,551,"[18, 53]",46665,en,3.4789999999999996,2010-05-10,5.9,59
Jack Hunter and the Lost Treasure of Ugarit,552,"[12, 28]",45611,en,3.471,2010-07-31,6.8,8
Coach,553,"[35, 10749]",39213,en,3.469,2010-06-13,4.6,12
Stripped Naked,554,"[80, 18, 53]",39478,en,3.463,2010-05-30,4.3,6
Locked In,555,"[53, 18]",221343,en,3.4539999999999997,2010-09-17,4.2,12
나탈리,556,"[18, 35, 10749]",56607,ko,3.44,2010-11-11,5.0,9
Victim,557,"[18, 27, 53]",60306,en,3.44,2010-11-17,4.4,19
Delta,558,[18],8896,hu,3.429,2010-03-12,5.8,9
Shrek’s Yule Log,559,[],151316,en,3.424,2010-12-07,4.7,9
What if...,560,"[18, 35, 10749, 10751, 14]",42950,en,3.423,2010-08-20,6.6,29
A Family Thanksgiving,561,"[14, 10770, 35]",99079,en,3.406,2010-11-06,5.2,9
Open House,562,"[18, 27, 53]",39959,en,3.4,2010-08-03,4.7,23
Zero,563,"[16, 18]",75825,en,3.366,2010-08-01,7.4,35
Born to Raise Hell,564,"[28, 53]",46103,en,3.361,2010-10-19,4.5,40
"Fat, Sick & Nearly Dead",565,[99],72914,en,3.3560000000000003,2010-04-16,7.2,69
Needle,566,"[27, 53, 9648]",49347,en,3.3560000000000003,2010-10-09,5.1,24
The Trotsky,567,[35],46584,en,3.355,2010-05-05,6.3,43
Captifs,568,"[27, 53]",57018,en,3.353,2010-10-16,5.5,47
The Final Storm,569,"[28, 9648, 53, 27]",45527,en,3.343,2010-01-01,4.1,18
Amish Grace,570,[18],45792,en,3.342,2010-03-28,7.0,21
Jack and the Beanstalk,571,"[12, 35, 10751, 14]",36550,en,3.342,2009-11-06,5.2,38
Frygtelig lykkelig,572,"[18, 53]",15952,da,3.333,2010-02-05,6.5,38
Kill Katie Malone,573,"[53, 27]",48836,en,3.332,2010-10-10,4.2,15
November Christmas,574,[18],52688,en,3.3310000000000004,2010-11-28,7.6,19
The First Grader,575,"[10749, 18]",47559,en,3.3310000000000004,2010-09-04,7.0,51
The War Boys,576,[18],39958,en,3.327,2009-05-30,6.5,29
#1 Cheerleader Camp,577,"[35, 18]",41371,en,3.2769999999999997,2010-07-27,3.6,34
My Iz Budushchego 2,578,"[10752, 14, 28, 18]",36699,en,3.275,2010-11-11,5.3,25
The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,579,[35],38570,en,3.264,2010-06-08,3.4,59
Ёлки,580,[35],57809,ru,3.2560000000000002,2010-12-20,6.5,35
Mothman,581,"[27, 878]",43099,en,3.237,2010-04-24,3.2,12
Gabriel Iglesias: Hot and Fluffy,582,[35],20720,en,3.233,2007-08-07,7.4,37
Sascha,583,"[35, 18]",65831,de,3.2260000000000004,2010-06-18,6.5,11
The Dead Matter,584,[27],27807,en,3.221,2010-07-30,3.7,6
Die-ner (Get It?),585,"[35, 27]",49541,en,3.22,2010-08-24,3.3,12
Alligator X,586,"[27, 28, 53, 878]",82628,en,3.219,2010-08-18,3.3,17
Seeing Heaven,587,"[18, 14]",61980,en,3.2089999999999996,2012-07-16,3.7,9
Quantum Apocalypse,588,"[10770, 878]",32206,en,3.177,2010-02-24,3.6,38
Erratum,589,[],75828,en,3.154,2010-09-16,6.6,7
The Heavy,590,"[53, 28, 12]",35153,en,3.1460000000000004,2010-04-16,5.0,24
The Freebie,591,[18],44966,en,3.137,2010-09-17,4.8,12
Small Town Saturday Night,592,[18],39477,en,3.136,2010-05-31,6.2,17
The Dead Undead,593,"[27, 878, 28]",53502,en,3.127,2010-05-13,3.1,9
Sex & Drugs & Rock & Roll,594,[18],37234,en,3.1260000000000003,2010-05-05,6.6,25
Aziz Ansari: Intimate Moments for a Sensual Evening,595,[35],30587,en,3.125,2010-01-19,6.6,28
Mortal Kombat: Rebirth,596,"[28, 14]",40170,en,3.1210000000000004,2010-06-08,7.2,52
Samson and Delilah,597,"[18, 10749]",47075,en,3.115,2010-10-15,6.1,25
Client 9: The Rise and Fall of Eliot Spitzer,598,[99],45274,en,3.1069999999999998,2010-11-05,6.4,18
Dear Mr. Gacy,599,"[80, 18, 53]",51512,en,3.1039999999999996,2010-05-11,6.4,40
You Should Meet My Son!,600,"[35, 10751]",73541,en,3.1010000000000004,2010-10-31,6.7,20
The Four-Faced Liar,601,"[35, 18, 10749]",44991,en,3.091,2010-01-01,5.3,25
Rush: Beyond the Lighted Stage,602,"[99, 10402]",41120,en,3.089,2010-06-29,8.3,33
Mater Private Eye,603,[16],148606,en,3.0789999999999997,2010-11-02,5.6,22
The Myth of the American Sleepover,604,"[10749, 35, 18]",70588,en,3.0660000000000003,2011-07-22,6.2,47
DMT: The Spirit Molecule,605,[99],53778,en,3.057,2010-10-15,6.2,40
The Seminarian,606,[18],108614,en,3.055,2010-01-01,5.8,8
The Reeds,607,"[27, 53, 9648]",35197,en,3.051,2010-01-29,4.7,25
Lemmy,608,"[99, 10402]",53344,en,3.0469999999999997,2010-03-15,7.4,51
L'enfer d'Henri-Georges Clouzot,609,[99],41504,fr,3.045,2010-05-02,7.1,21
Once Upon a Time in Mumbaai,610,"[18, 53, 80]",42966,en,3.037,2010-07-30,6.6,36
West Is West,611,[35],63943,en,3.035,2010-11-02,6.6,23
Mysterious Island,612,"[27, 878, 12]",90363,en,3.031,2010-02-11,4.3,12
Monsterwolf,613,"[10770, 14, 27]",57173,en,3.016,2010-10-09,3.8,10
अतिथि तुम कब जाओगे?,614,[35],34144,hi,3.0069999999999997,2010-02-26,6.3,26
Holy Rollers,615,"[80, 18, 53]",45022,en,2.992,2010-05-21,5.9,43
Nothing Personal,616,"[18, 53]",45806,en,2.985,2010-11-18,6.4,37
Call Me Mrs. Miracle,617,"[14, 18, 10751, 10770]",78059,en,2.983,2010-11-27,5.4,22
Unidentified Flying Mater,618,[16],171536,en,2.978,2010-11-02,6.1,27
Cherry,619,"[35, 18, 10749]",47320,en,2.969,2010-10-08,6.5,40
Mercy,620,"[18, 10749]",45020,en,2.9589999999999996,2010-04-13,5.6,10
Ice Dreams,621,"[10749, 10770, 18, 10751]",123883,en,2.945,2010-01-23,6.0,11
The Presence,622,"[18, 27, 53]",54700,en,2.944,2010-08-04,4.2,37
American Grindhouse,623,"[99, 36]",70862,en,2.9419999999999997,2011-02-04,6.9,35
